행정동_코드,행정동_코드_명,자치구_명,골목상권,관광특구,발달상권,전통시장,전체_상권수
11170650,이태원1동,용산구,3,1,1,1,6
11170660,이태원2동,용산구,2,0,0,0,2
11170685,한남동,용산구,7,0,1,0,8
11170690,서빙고동,용산구,3,0,0,0,3
11170700,보광동,용산구,3,0,0,1,4
11200520,왕십리2동,성동구,1,0,0,1,2
11200535,왕십리도선동,성동구,2,0,0,1,3
11200540,마장동,성동구,5,0,0,1,6
11200550,사근동,성동구,2,0,0,1,3
11200560,행당1동,성동구,2,0,1,1,4
11200580,응봉동,성동구,2,0,0,0,2
11200590,금호1가동,성동구,3,0,0,0,3
11200615,금호2·3가동,성동구,2,0,0,2,4
11200620,금호4가동,성동구,2,0,1,0,3
11200645,옥수동,성동구,3,0,0,0,3
11200650,성수1가1동,성동구,3,0,1,0,4
11200660,성수1가2동,성동구,3,0,1,1,5
11200670,성수2가1동,성동구,3,0,0,1,4
11200690,성수2가3동,성동구,2,0,1,1,4
11200720,송정동,성동구,2,0,0,0,2
11200790,용답동,성동구,2,0,0,1,3
11215710,화양동,광진구,4,0,1,2,7
11215730,군자동,광진구,3,0,2,0,5
11215740,중곡1동,광진구,3,0,0,1,4
11215750,중곡2동,광진구,3,0,1,0,4
11215760,중곡3동,광진구,2,0,0,1,3
11215770,중곡4동,광진구,4,0,0,1,5
11215780,능동,광진구,2,0,0,0,2
11215810,광장동,광진구,3,0,0,0,3
11215820,자양1동,광진구,3,0,0,1,4
11215830,자양2동,광진구,4,0,0,1,5
11215840,자양3동,광진구,2,0,0,0,2
11215847,자양4동,광진구,2,0,0,4,6
11215850,구의1동,광진구,3,0,2,0,5
11215860,구의2동,광진구,2,0,0,0,2
11215870,구의3동,광진구,2,0,3,0,5
11230536,용신동,동대문구,9,0,1,2,12
11230545,제기동,동대문구,8,0,0,9,17
11230560,전농1동,동대문구,6,0,1,1,8
11230570,전농2동,동대문구,1,0,0,0,1
11230600,답십리1동,동대문구,3,0,0,2,5
11230610,답십리2동,동대문구,4,0,0,2,6
11230650,장안1동,동대문구,3,0,1,0,4
11230660,장안2동,동대문구,4,0,1,1,6
11230705,청량리동,동대문구,4,0,0,0,4
11230710,회기동,동대문구,2,0,1,1,4
11230720,휘경1동,동대문구,3,0,1,1,5
11230730,휘경2동,동대문구,1,0,0,0,1
11230740,이문1동,동대문구,3,0,0,0,3
11230750,이문2동,동대문구,0,0,0,1,1
11260520,면목2동,중랑구,3,0,0,1,4
11260540,면목4동,중랑구,1,0,0,0,1
11260550,면목5동,중랑구,2,0,0,0,2
11260565,면목본동,중랑구,4,0,0,1,5
11260570,면목7동,중랑구,2,0,0,1,3
11260575,면목3·8동,중랑구,4,0,1,1,6
11260580,상봉1동,중랑구,3,0,0,0,3
11260590,상봉2동,중랑구,3,0,1,1,5
11260600,중화1동,중랑구,2,0,0,0,2
11260610,중화2동,중랑구,8,0,0,2,10
11260620,묵1동,중랑구,3,0,0,1,4
11260630,묵2동,중랑구,2,0,0,0,2
11260655,망우본동,중랑구,3,0,0,1,4
11260660,망우3동,중랑구,2,0,0,1,3
11260680,신내1동,중랑구,5,0,0,1,6
11260690,신내2동,중랑구,0,0,0,1,1
11290525,성북동,성북구,7,0,0,0,7
11290555,삼선동,성북구,2,0,2,1,5
11290575,동선동,성북구,3,0,1,0,4
11290600,안암동,성북구,6,0,1,0,7
11290610,보문동,성북구,1,0,0,0,1
11290620,정릉1동,성북구,2,0,0,0,2
11290630,정릉2동,성북구,2,0,0,1,3
11290640,정릉3동,성북구,3,0,0,1,4
11290650,정릉4동,성북구,3,0,0,1,4
11290660,길음1동,성북구,2,0,0,1,3
11290685,길음2동,성북구,2,0,1,0,3
11290705,종암동,성북구,6,0,0,0,6
11290715,월곡1동,성북구,3,0,0,1,4
11290725,월곡2동,성북구,2,0,1,0,3
11290760,장위1동,성북구,3,0,0,1,4
11290770,장위2동,성북구,4,0,0,1,5
11290780,장위3동,성북구,0,0,0,1,1
11290810,석관동,성북구,7,0,0,3,10
11305534,삼양동,강북구,2,0,0,2,4
11305535,미아동,강북구,3,0,1,0,4
11305545,송중동,강북구,3,0,1,1,5
11305555,송천동,강북구,5,0,0,1,6
11305575,삼각산동,강북구,1,0,0,1,2
11305595,번1동,강북구,3,0,0,2,5
11305603,번2동,강북구,2,0,0,0,2
11305608,번3동,강북구,1,0,0,0,1
11305615,수유1동,강북구,4,0,0,3,7
11305625,수유2동,강북구,4,0,0,1,5
11305635,수유3동,강북구,5,0,1,2,8
11305645,우이동,강북구,5,0,0,1,6
11305660,인수동,강북구,7,0,0,1,8
11320511,창1동,도봉구,1,0,0,1,2
11320512,창2동,도봉구,1,0,0,1,2
11320513,창3동,도봉구,1,0,0,1,2
11320514,창4동,도봉구,1,0,0,1,2
11320515,창5동,도봉구,3,0,1,0,4
11320521,도봉1동,도봉구,3,0,0,1,4
11320522,도봉2동,도봉구,2,0,0,1,3
11320660,쌍문1동,도봉구,5,0,0,1,6
11320670,쌍문2동,도봉구,2,0,0,0,2
11320680,쌍문3동,도봉구,2,0,0,2,4
11320681,쌍문4동,도봉구,1,0,0,0,1
11320690,방학1동,도봉구,5,0,0,0,5
11320700,방학2동,도봉구,3,0,0,1,4
11320710,방학3동,도봉구,2,0,0,0,2
11350560,월계1동,노원구,5,0,0,0,5
11350570,월계2동,노원구,1,0,0,0,1
11350595,공릉1동,노원구,3,0,2,1,6
11350600,공릉2동,노원구,3,0,0,0,3
11350611,하계1동,노원구,2,0,0,0,2
11350619,중계본동,노원구,1,0,1,0,2
11350624,중계4동,노원구,3,0,0,0,3
11350625,중계2·3동,노원구,0,0,1,2,3
11350630,상계1동,노원구,3,0,0,0,3
11350640,상계2동,노원구,2,0,1,0,3
11350665,상계3·4동,노원구,3,0,0,0,3
11350670,상계5동,노원구,2,0,0,2,4
11350695,상계6·7동,노원구,0,0,1,1,2
11350710,상계9동,노원구,0,0,1,0,1
11350720,상계10동,노원구,1,0,0,0,1
11380510,녹번동,은평구,5,0,0,0,5
11380520,불광1동,은평구,3,0,1,1,5
11380530,불광2동,은평구,5,0,0,1,6
11380551,갈현1동,은평구,3,0,0,1,4
11380552,갈현2동,은평구,4,0,1,1,6
11380560,구산동,은평구,4,0,0,0,4
11380570,대조동,은평구,4,0,1,2,7
11380580,응암1동,은평구,4,0,2,0,6
11380590,응암2동,은평구,1,0,0,1,2
11380600,응암3동,은평구,3,0,0,2,5
11380625,역촌동,은평구,3,0,0,0,3
11380631,신사1동,은평구,3,0,0,0,3
11380632,신사2동,은평구,3,0,0,0,3
11380640,증산동,은평구,3,0,0,2,5
11380650,수색동,은평구,1,0,0,1,2
11380690,진관동,은평구,1,0,1,0,2
11410520,천연동,서대문구,1,0,0,1,2
11410555,북아현동,서대문구,3,0,0,1,4
11410565,충현동,서대문구,5,0,1,0,6
11410585,신촌동,서대문구,5,0,2,3,10
11410615,연희동,서대문구,10,0,1,1,12
11410620,홍제1동,서대문구,4,0,1,0,5
11410640,홍제3동,서대문구,3,0,0,1,4
11410660,홍은1동,서대문구,1,0,0,2,3
11410685,홍은2동,서대문구,4,0,0,0,4
11410690,남가좌1동,서대문구,1,0,0,1,2
11410700,남가좌2동,서대문구,3,0,0,1,4
11410710,북가좌1동,서대문구,2,0,0,0,2
11410720,북가좌2동,서대문구,4,0,0,0,4
11440555,아현동,마포구,3,0,0,1,4
11440565,공덕동,마포구,5,0,0,2,7
11440585,도화동,마포구,1,0,1,1,3
11440590,용강동,마포구,2,0,1,1,4
11440600,대흥동,마포구,5,0,0,0,5
11440610,염리동,마포구,2,0,0,0,2
11440630,신수동,마포구,3,0,0,1,4
11440655,서강동,마포구,6,0,1,0,7
11440660,서교동,마포구,5,0,3,4,12
11440680,합정동,마포구,4,0,0,1,5
11440690,망원1동,마포구,2,0,1,1,4
11440700,망원2동,마포구,3,0,0,1,4
11440710,연남동,마포구,2,0,1,1,4
11440720,성산1동,마포구,4,0,0,0,4
11440730,성산2동,마포구,4,0,1,1,6
11440740,상암동,마포구,0,0,1,1,2
11470510,목1동,양천구,1,0,2,0,3
11470520,목2동,양천구,4,0,0,1,5
11470530,목3동,양천구,1,0,1,1,3
11470540,목4동,양천구,3,0,0,1,4
11470560,신월1동,양천구,3,0,0,3,6
11470570,신월2동,양천구,2,0,0,1,3
11470580,신월3동,양천구,3,0,0,1,4
11470590,신월4동,양천구,2,0,0,0,2
11470600,신월5동,양천구,2,0,0,0,2
11470610,신월6동,양천구,1,0,0,1,2
11470611,신월7동,양천구,3,0,0,1,4
11470620,신정1동,양천구,2,0,1,1,4
11470630,신정2동,양천구,2,0,0,1,3
11470640,신정3동,양천구,3,0,0,1,4
11470650,신정4동,양천구,4,0,2,0,6
11470680,신정7동,양천구,1,0,0,0,1
11500510,염창동,강서구,2,0,0,0,2
11500520,등촌1동,강서구,2,0,0,1,3
11500530,등촌2동,강서구,2,0,0,0,2
11500535,등촌3동,강서구,2,0,0,1,3
11500540,화곡1동,강서구,4,0,2,1,7
11500550,화곡2동,강서구,2,0,0,0,2
11500560,화곡3동,강서구,1,0,0,1,2
11500570,화곡4동,강서구,3,0,1,1,5
11500590,화곡본동,강서구,2,0,0,1,3
11500591,화곡6동,강서구,5,0,1,0,6
11500593,화곡8동,강서구,1,0,0,1,2
11500603,가양1동,강서구,3,0,2,0,5
11500605,가양3동,강서구,1,0,0,0,1
11500611,발산1동,강서구,2,0,1,1,4
11500615,우장산동,강서구,4,0,0,0,4
11500620,공항동,강서구,5,0,1,0,6
11500630,방화1동,강서구,5,0,0,1,6
11500640,방화2동,강서구,3,0,1,1,5
11500641,방화3동,강서구,2,0,0,0,2
11530510,신도림동,구로구,1,0,0,0,1
11530530,구로2동,구로구,5,0,1,0,6
11530540,구로3동,구로구,2,0,2,0,4
11530550,구로4동,구로구,3,0,0,2,5
11530560,구로5동,구로구,3,0,2,0,5
11530595,가리봉동,구로구,2,0,1,1,4
11530720,고척1동,구로구,4,0,0,2,6
11530730,고척2동,구로구,4,0,0,2,6
11530740,개봉1동,구로구,3,0,0,0,3
11530750,개봉2동,구로구,1,0,0,1,2
11530760,개봉3동,구로구,3,0,1,0,4
11530770,오류1동,구로구,3,0,1,1,5
11530780,오류2동,구로구,3,0,0,0,3
11530790,수궁동,구로구,6,0,0,0,6
11545510,가산동,금천구,4,0,1,0,5
11545610,독산1동,금천구,5,0,1,1,7
11545620,독산2동,금천구,3,0,0,0,3
11545630,독산3동,금천구,3,0,1,2,6
11545640,독산4동,금천구,2,0,0,1,3
11545670,시흥1동,금천구,7,0,1,2,10
11545680,시흥2동,금천구,1,0,0,0,1
11545690,시흥3동,금천구,3,0,0,1,4
11545700,시흥4동,금천구,2,0,0,0,2
11545710,시흥5동,금천구,3,0,0,1,4
11560515,영등포본동,영등포구,4,0,0,1,5
11560535,영등포동,영등포구,7,0,3,6,16
11560540,여의동,영등포구,0,0,3,0,3
11560550,당산1동,영등포구,3,0,2,2,7
11560560,당산2동,영등포구,3,0,2,0,5
11560585,도림동,영등포구,4,0,0,1,5
11560605,문래동,영등포구,5,0,2,1,8
11560610,양평1동,영등포구,2,0,1,1,4
11560620,양평2동,영등포구,3,0,0,1,4
11560630,신길1동,영등포구,4,0,0,1,5
11560650,신길3동,영등포구,2,0,0,1,3
11560660,신길4동,영등포구,2,0,0,0,2
11560670,신길5동,영등포구,3,0,0,0,3
11560680,신길6동,영등포구,7,0,0,1,8
11560690,신길7동,영등포구,1,0,0,0,1
11560700,대림1동,영등포구,5,0,0,1,6
11560710,대림2동,영등포구,4,0,0,2,6
11560720,대림3동,영등포구,3,0,2,0,5
11590510,노량진1동,동작구,2,0,1,3,6
11590520,노량진2동,동작구,2,0,0,1,3
11590530,상도1동,동작구,5,0,0,2,7
11590540,상도2동,동작구,2,0,1,1,4
11590550,상도3동,동작구,1,0,0,1,2
11590560,상도4동,동작구,3,0,0,1,4
11590605,흑석동,동작구,4,0,0,1,5
11590620,사당1동,동작구,4,0,0,1,5
11590630,사당2동,동작구,1,0,1,1,3
11590640,사당3동,동작구,2,0,0,0,2
11590650,사당4동,동작구,1,0,0,2,3
11590651,사당5동,동작구,1,0,1,0,2
11590660,대방동,동작구,3,0,2,0,5
11590670,신대방1동,동작구,2,0,0,1,3
11590680,신대방2동,동작구,2,0,1,0,3
11620525,보라매동,관악구,3,0,0,0,3
11620545,청림동,관악구,1,0,0,0,1
11620565,성현동,관악구,2,0,0,0,2
11620575,행운동,관악구,3,0,0,1,4
11620585,낙성대동,관악구,1,0,0,0,1
11620595,청룡동,관악구,3,0,1,2,6
11620605,은천동,관악구,2,0,0,2,4
11620615,중앙동,관악구,1,0,0,1,2
11620625,인헌동,관악구,2,0,0,1,3
11620630,남현동,관악구,1,0,0,0,1
11620645,서원동,관악구,2,0,0,1,3
11620655,신원동,관악구,3,0,0,2,5
11620665,서림동,관악구,3,0,0,1,4
11620685,신사동,관악구,4,0,0,2,6
11620695,신림동,관악구,2,0,1,0,3
11620715,난향동,관악구,1,0,0,0,1
11620725,조원동,관악구,3,0,0,3,6
11620735,대학동,관악구,2,0,1,0,3
11620745,삼성동,관악구,4,0,0,2,6
11620765,미성동,관악구,4,0,0,1,5
11620775,난곡동,관악구,3,0,0,2,5
11650510,서초1동,서초구,4,0,2,0,6
11650520,서초2동,서초구,1,0,1,0,2
11650530,서초3동,서초구,3,0,4,0,7
11650540,잠원동,서초구,1,0,2,0,3
11650550,반포본동,서초구,1,0,0,0,1
11650560,반포1동,서초구,0,0,2,0,2
11650581,반포4동,서초구,3,0,3,0,6
11650590,방배본동,서초구,3,0,2,1,6
11650600,방배1동,서초구,3,0,1,0,4
11650610,방배2동,서초구,3,0,2,0,5
11650620,방배3동,서초구,4,0,0,0,4
11650621,방배4동,서초구,5,0,1,0,6
11650651,양재1동,서초구,5,0,2,1,8
11650652,양재2동,서초구,6,0,3,0,9
11650660,내곡동,서초구,4,0,0,0,4
11680510,신사동,강남구,2,0,2,1,5
11680521,논현1동,강남구,4,0,3,1,8
11680531,논현2동,강남구,5,0,3,1,9
11680545,압구정동,강남구,2,0,4,1,7
11680565,청담동,강남구,6,0,5,1,12
11680580,삼성1동,강남구,3,1,2,0,6
11680590,삼성2동,강남구,3,0,3,0,6
11680600,대치1동,강남구,0,0,1,0,1
11680610,대치2동,강남구,1,0,2,1,4
11680630,대치4동,강남구,2,0,5,0,7
11680640,역삼1동,강남구,7,0,6,1,14
11680650,역삼2동,강남구,2,0,1,1,4
11680655,도곡1동,강남구,3,0,0,0,3
11680655,도곡1동,서초구,0,0,1,0,1
11680656,도곡2동,강남구,1,0,1,0,2
11680660,개포1동,강남구,1,0,0,0,1
11680670,개포2동,강남구,1,0,0,1,2
11680690,개포4동,강남구,5,0,0,0,5
11680700,세곡동,강남구,5,0,0,0,5
11680730,일원1동,강남구,1,0,0,0,1
11680750,수서동,강남구,0,0,1,0,1
11710510,풍납1동,송파구,1,0,0,1,2
11710531,거여1동,송파구,2,0,0,0,2
11710532,거여2동,송파구,1,0,1,0,2
11710540,마천1동,송파구,2,0,0,0,2
11710550,마천2동,송파구,2,0,0,2,4
11710561,방이1동,송파구,2,0,1,0,3
11710562,방이2동,송파구,3,1,2,1,7
11710570,오금동,송파구,8,0,0,0,8
11710580,송파1동,송파구,2,0,2,0,4
11710590,송파2동,송파구,1,0,0,0,1
11710600,석촌동,송파구,4,0,2,1,7
11710610,삼전동,송파구,3,0,0,0,3
11710620,가락본동,송파구,2,0,3,1,6
11710631,가락1동,송파구,0,0,1,0,1
11710632,가락2동,송파구,3,0,1,0,4
11710641,문정1동,송파구,3,0,0,0,3
11710642,문정2동,송파구,0,0,2,0,2
11710646,장지동,송파구,3,0,0,0,3
11710650,잠실본동,송파구,2,0,1,1,4
11710690,잠실4동,송파구,1,0,0,0,1
11710710,잠실6동,송파구,0,0,1,0,1
11740515,강일동,강동구,1,0,0,0,1
11740520,상일동,강동구,1,0,0,0,1
11740530,명일1동,강동구,1,0,1,1,3
11740540,명일2동,강동구,1,0,1,0,2
11740550,고덕1동,강동구,1,0,0,0,1
11740560,고덕2동,강동구,2,0,0,1,3
11740570,암사1동,강동구,3,0,0,1,4
11740580,암사2동,강동구,2,0,1,0,3
11740600,천호1동,강동구,4,0,1,0,5
11740610,천호2동,강동구,5,0,1,1,7
11740620,천호3동,강동구,3,0,0,1,4
11740640,성내1동,강동구,3,0,1,1,5
11740650,성내2동,강동구,2,0,0,1,3
11740660,성내3동,강동구,3,0,1,1,5
11740685,길동,강동구,6,0,1,1,8
11740700,둔촌2동,강동구,5,0,0,0,5
